index,address,amount
59,0xb432cedc06281ffba8f1065ee5e32cee898ebb88,9974166666666680320
60,0xb4351feaa7e77c22ece97fddea9a336a28f159e9,9974166666666680320
61,0xb43b25ec82a030792d4ffac109cdcc353f118d75,9974166666666680320
62,0xb5aeacb1ab32e63445ba5d85ff6539ffbcff2464,9974166666666680320
63,0xbb9cd9e7312e00bcb49c3848116141da0b73a946,9974166666666680320
64,0xbe3fe119c7183673181d726b819ffdd2fdafbd6e,9974166666666680320
65,0xbe6a29a17a63f2903c4cc3f60d08e43558d09bd1,9974166666666680320
66,0xcd4fb7d50246cf2f3e15c49115a3fbb1cac8099f,9974166666666680320
67,0xd0813bf66db3742ce78cd9ebfa2e2f2f7bb14da1,9974166666666680320
68,0xd22fbb207e158218b7c3f79d070b7d910c635dc9,9974166666666680320
69,0xd2424545c5097072d21ba7e46783363696245870,9974166666666680320
70,0xd5aa6c7f5ee7b913d37d3dc28911288abf54f430,9974166666666680320
71,0xdc01c04d492007ff2e676ddda6160199d9be131c,9974166666666680320
72,0xdf8002e144f9257ad20d792359183abc9b01f08d,9974166666666680320
73,0xe1c85f50efff8184868c7305923f8d148cea5ad4,9974166666666680320
74,0xe26cbc14b04d883c00548adf5c1bb474d7d33bd4,9974166666666680320
75,0xe5b8de0934d39b352a702ded249d18b7288212c6,19948333333333360640
76,0xe666e880c101f94053fce6ebc86562e8332bd4bd,9974166666666680320
77,0xe72a38dfcf8a7a169e7109f908877fa28532a6ae,9974166666666680320
78,0xeb5d23f21504fe625458036eaaa1d406b6a72dc3,9974166666666680320
79,0xf104846ebf279785272d22a5b3b4c3c28e45399c,9974166666666680320
80,0xf378098866861068fe96e1bae8e08c9603e3e929,9974166666666680320
81,0xf3e2c962cbb7a1e6d943d16a25f69c09e5339528,9974166666666680320
82,0xf4d9456e0819c6ec402b91e504f035d6bef5dfd1,9974166666666680320
83,0xfd675c7bf9636dfd2b5b46f2d9bd3fbc60f1bc20,9974166666666680320
84,0x698deee2164f31796597164707767dbbc48db8c8,9974166666666680320
85,0xd6ff7017b115b5d159ebeaf71f6c5b5931184f1d,9974166666666680320
86,0xf7857017afc03028730c5e2b5907dbd4648c345c,9974166666666680320
87,0x7251f62a8e56fede7c86888a89571c3fa2d6df06,19948333333333360640
88,0x7b60432f38a0eb82fdb5c77e902dc2dc28d4c2aa,9974166666666680320
89,0x794428941d4c0bbc589b9571e065b023a3f4b5cb,9974166666666680320
90,0x251ba55ad0c0e49218aa7fc7b44780ed86b1d7ad,9974166666666680320
91,0xc56bf5a78098115cf31de85feef41895c7b1605d,9974166666666680320
92,0xd9e530cd45bbefe28142bf5b677b27fb91cfedda,9974166666666680320
93,0x8f6bf4a948af2fc74ee34982c4435a7c013d1a52,2925528598044829696
94,0x8f282c5e190afcdce3fe8e86d7752e89941f630d,414514806449079296
95,0x2de4a692e567da827cd6ddcb727b775dabeca5db,6674792370001530880
96,0x52ceb8ebef648744ffdde89f7bc9c3ac35944775,36758263606237384704
97,0x29384a295cce669b9edcd96e1ad41127e4340caf,46909207902304712
98,0x72a228bd780cb41ba27bfc729e3cbceec75b9a7f,31904933112190356
99,0xeafc1e8076500fd0b286d575bbeabad0794d3125,45224444386416552
100,0x7e59691f6b72d8cc5c64fb6eb4b00f28117802e8,36132084780778072
101,0x36f45c7490a77f101cc12cab11ff3a8738621f1d,56440043126841232
102,0xdb469e1a0afbfee783c266ad7f251b44b1f8279e,61235825218610976
103,0x5078e91df99490ef44e35ddde3246172d22d29bc,55495959282729648
104,0x3b5477cecbc12ada85728cd06cd98c9c87bceae7,48594228750343456
105,0x970f1a3e7e36fa0e421eb816eb68be938332c45d,41638999894471504
106,0xcb5d2b58e160162355f4ef79e723008d4fa39825,234643620489569760
107,0xb492b536e20eabc16857b79d672556773ad7518d,46432819446002728
108,0x86870c1b2872ff8f0beddddd57e869ef99f4966b,50658814224060160
109,0x2847dd0cde8d58740e52666e912c015189e11b5e,39875920776931936
110,0x00425d3bb4b326e00edcb53a7bdbe205847efe26,39428865476171176
111,0x36ce57db0eae67bc827afc7ff0d287ca8dcc359f,47899520554735944
112,0x4830d191aaac7a58ce61739781ec684ccb9d45e5,48107499912831480
113,0x513603aa35e07a6e899e351168a45f8005f7032e,1071235599360089600
114,0x245fcce2d5d0e365c2777b5984460742ce438e7e,152847342336859456
115,0xe0ca2e8451361c1667bcc92f6785d5160790db67,39850989653253496
116,0xc92be5c1a82da1ab3984a3923dcc5d8576279c7d,36210484761567984
117,0xc37570809df38b06540e259eda187f7210299d3d,57115210842059456
118,0x36116cc21be5d62bf27e1e7967b762d26c2f944c,76888699415524928
119,0x5b369382e7b6432f159f4a89cb10e7a1f912bdfa,96951741981320496
120,0xb095845e050f230f9ce584bdc54435e82aa032d3,162564541989663296
121,0xe3ef451bb3c76aa1c65318c61c4ea847c218436d,92390848248799280
122,0x74c65c2d640bd2e1bc4e25d914243546ba056fc8,98751193510257632
123,0x337c99c5d1267b4c551bfeecfa37692177c671ee,89955663595574096
124,0xcacceb1ea657224244da9e7e07cdd699a75602e5,120593456935897488
125,0xb795ecaf5b2c28d1fa29387e239555f147f1e3e3,70925908635119176
126,0x8f7c04653a6d8fbd8349976981a6c3b3dc8f1bf6,82943320102944688
127,0x0b13259cf969ffeb18ca6d00afc9d170b746cc93,79729693158635408
128,0xa0a8751c7c2490132af911a8d089c7e92b080a6e,4987083333333340160
129,0x7177b9d00bb5dbcaaf069cc63190902763783b09,3890271099100221440
130,0xfa4b9ad5bec999211f2a1ddfeb8827b5a11c1b01,1723030365556609
131,0xfbc353452542f758dd8d87e8d19bf33c1d2ed39d,9974166666666680320
132,0xf972199c3fcb6d3330ad1733ead0e67ca9652550,9974166666666680320
133,0xac4363ab752daeae110708edf44ac0d08a93c448,9974166666666680320
134,0xe522cb4a5fcb2eb31a52ff41a4653d85a4fd7c9d,24143838677702344704
135,0x880e9c9f8bfe28ac9c0620c1e8f0268d69db76d3,3735744362494566400
136,0x0000000000000000000000000000000000000000,0
137,0x0000000000000000000000000000000000000000,0
138,0x0000000000000000000000000000000000000000,0
139,0x0000000000000000000000000000000000000000,0
140,0x0000000000000000000000000000000000000000,0
141,0x0000000000000000000000000000000000000000,0
142,0x0000000000000000000000000000000000000000,0
143,0x0000000000000000000000000000000000000000,0
144,0x0000000000000000000000000000000000000000,0
145,0x0000000000000000000000000000000000000000,0
146,0x0000000000000000000000000000000000000000,0
147,0x0000000000000000000000000000000000000000,0
148,0x0000000000000000000000000000000000000000,0
149,0x0000000000000000000000000000000000000000,0
150,0x0000000000000000000000000000000000000000,0
151,0x0000000000000000000000000000000000000000,0
152,0x0000000000000000000000000000000000000000,0
153,0x0000000000000000000000000000000000000000,0
154,0x0000000000000000000000000000000000000000,0
155,0x0000000000000000000000000000000000000000,0
156,0x0000000000000000000000000000000000000000,0
157,0x0000000000000000000000000000000000000000,0
158,0x0000000000000000000000000000000000000000,0
159,0x0000000000000000000000000000000000000000,0
160,0x0000000000000000000000000000000000000000,0
161,0x0000000000000000000000000000000000000000,0
162,0x0000000000000000000000000000000000000000,0
163,0x0000000000000000000000000000000000000000,0
164,0x0000000000000000000000000000000000000000,0
165,0x0000000000000000000000000000000000000000,0
166,0x0000000000000000000000000000000000000000,0
167,0x0000000000000000000000000000000000000000,0
168,0x0000000000000000000000000000000000000000,0
169,0x0000000000000000000000000000000000000000,0
170,0x0000000000000000000000000000000000000000,0
171,0x0000000000000000000000000000000000000000,0
172,0x0000000000000000000000000000000000000000,0
173,0x0000000000000000000000000000000000000000,0
174,0x0000000000000000000000000000000000000000,0
175,0x0000000000000000000000000000000000000000,0
176,0x0000000000000000000000000000000000000000,0
177,0x0000000000000000000000000000000000000000,0
178,0x0000000000000000000000000000000000000000,0
179,0x0000000000000000000000000000000000000000,0
180,0x0000000000000000000000000000000000000000,0
181,0x0000000000000000000000000000000000000000,0
182,0x0000000000000000000000000000000000000000,0
183,0x0000000000000000000000000000000000000000,0
184,0x0000000000000000000000000000000000000000,0
185,0x0000000000000000000000000000000000000000,0
186,0x0000000000000000000000000000000000000000,0
187,0x0000000000000000000000000000000000000000,0
188,0x0000000000000000000000000000000000000000,0
189,0x0000000000000000000000000000000000000000,0
190,0x0000000000000000000000000000000000000000,0
191,0x0000000000000000000000000000000000000000,0
192,0x0000000000000000000000000000000000000000,0
193,0x0000000000000000000000000000000000000000,0
194,0x0000000000000000000000000000000000000000,0
195,0x0000000000000000000000000000000000000000,0
196,0x0000000000000000000000000000000000000000,0
197,0x0000000000000000000000000000000000000000,0
198,0x0000000000000000000000000000000000000000,0
199,0x0000000000000000000000000000000000000000,0
200,0x0000000000000000000000000000000000000000,0
201,0x0000000000000000000000000000000000000000,0
202,0x0000000000000000000000000000000000000000,0
203,0x0000000000000000000000000000000000000000,0
204,0x0000000000000000000000000000000000000000,0
205,0x0000000000000000000000000000000000000000,0
206,0x0000000000000000000000000000000000000000,0
207,0x0000000000000000000000000000000000000000,0
208,0x0000000000000000000000000000000000000000,0
209,0x0000000000000000000000000000000000000000,0
210,0x0000000000000000000000000000000000000000,0
211,0x0000000000000000000000000000000000000000,0
212,0x0000000000000000000000000000000000000000,0
213,0x0000000000000000000000000000000000000000,0
214,0x0000000000000000000000000000000000000000,0
215,0x0000000000000000000000000000000000000000,0
216,0x0000000000000000000000000000000000000000,0
217,0x0000000000000000000000000000000000000000,0
218,0x0000000000000000000000000000000000000000,0
219,0x0000000000000000000000000000000000000000,0
220,0x0000000000000000000000000000000000000000,0
221,0x0000000000000000000000000000000000000000,0
222,0x0000000000000000000000000000000000000000,0
223,0x0000000000000000000000000000000000000000,0
224,0x0000000000000000000000000000000000000000,0
225,0x0000000000000000000000000000000000000000,0
226,0x0000000000000000000000000000000000000000,0
227,0x0000000000000000000000000000000000000000,0
228,0x0000000000000000000000000000000000000000,0
229,0x0000000000000000000000000000000000000000,0
230,0x0000000000000000000000000000000000000000,0
231,0x0000000000000000000000000000000000000000,0
232,0x0000000000000000000000000000000000000000,0
233,0x0000000000000000000000000000000000000000,0
234,0x0000000000000000000000000000000000000000,0
235,0x0000000000000000000000000000000000000000,0
236,0x0000000000000000000000000000000000000000,0
237,0x0000000000000000000000000000000000000000,0
238,0x0000000000000000000000000000000000000000,0
239,0x0000000000000000000000000000000000000000,0
240,0x0000000000000000000000000000000000000000,0
241,0x0000000000000000000000000000000000000000,0
242,0x0000000000000000000000000000000000000000,0
243,0x0000000000000000000000000000000000000000,0
244,0x0000000000000000000000000000000000000000,0
245,0x0000000000000000000000000000000000000000,0
246,0x0000000000000000000000000000000000000000,0
247,0x0000000000000000000000000000000000000000,0
248,0x0000000000000000000000000000000000000000,0
249,0x0000000000000000000000000000000000000000,0
250,0x0000000000000000000000000000000000000000,0
251,0x0000000000000000000000000000000000000000,0
252,0x0000000000000000000000000000000000000000,0
253,0x0000000000000000000000000000000000000000,0
254,0x0000000000000000000000000000000000000000,0
255,0x0000000000000000000000000000000000000000,0
