index,address,amount
0,0xbd17b1069816c3194e8a7a264f32b8f037d82f8e,104545912500000014336
1,0x66147ec1f1d518b1c1710d79536cdbeabc3d1e71,5678212500000002048
2,0xfa539d4b0724c5a4ff702059576f4df8773a4af2,5678212500000002048
3,0x67ce43ff82711783014f47e88904dfe784410111,5678212500000002048
4,0x0782ea8e5491da625672bd28248557b1237dd6ea,5566875000000006144
5,0x0f7a8ebabea76a2ed2fda765430c060b6d8c5d57,5566875000000006144
6,0x11371a28c9b64841392353f8f8e49bda5be271cf,5566875000000006144
7,0x1956ae04dc039e1690924f54e6afa2895aa8f609,5566875000000006144
8,0x1ced922add26f84eca74656f3cb0594ded78c524,5566875000000006144
9,0x1d56a5ed5cbeaa8885bb61c820b7f897da00531c,5678212500000002048
10,0x1dbbcb25c3960bf40dfba542ebd5657daf6ea566,5566875000000006144
11,0x211d67957fd6502e8b5e383753b33aba4908b095,5566875000000006144
12,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,5566875000000006144
13,0x240a69cb275ae0635a5ca05cd3b4c1de1f9b7693,5566875000000006144
14,0x25d31e1b6c56d14369d06f91212b7c06b391fa01,5566875000000006144
15,0x2f7ce6efe7480403d0ab55ad073a0e45aa791d38,5566875000000006144
16,0x3154677b603c2b30810b46a56b46892aa09d60e2,5566875000000006144
17,0x31dab15964ea8d3e31bcaf33e52abcb0265bbf23,5566875000000006144
18,0x3703416882864edc058c35e8da5af0b3b135d6bb,5566875000000006144
19,0x3b7e00fae72e5aa85787b7bb70561a9312c3a18e,5566875000000006144
20,0x3c9de435093f0e8e847445357c144587a2fbc9ce,5566875000000006144
21,0x3e70ae34a1c03d8c0ca29bde2144ddc91dfaff23,5566875000000006144
22,0x424aab7795b22e6dad365157cd8c597c8ce2b03d,5566875000000006144
23,0x43ef5ecefd3e40fb04cf51810e12de876c50bb6c,5566875000000006144
24,0x47a92c6ad39044362f8dd4f87036d2e0c147ad81,5566875000000006144
25,0x4c501c8f780f2a4cfa1b549a10d37a1ef0d0c35e,5566875000000006144
26,0x4ed2bd6c6e2d078a5a918c39e85e75eae7048b10,5566875000000006144
27,0x558dcf052d5ecbc782deaec00d44b213b3907a5e,5566875000000006144
28,0x5da13a5131509f5ba6976dd93ebeb8e8e3bb4504,5566875000000006144
29,0x627a12ce1f6d42c9305e03e83fe044e8c3c1a32c,5566875000000006144
30,0x66e3e7eb654385eda94edb769b2c0d2e23fb1c43,5566875000000006144
31,0x69eb750e930bee23f362aed991c011b890c36e54,5566875000000006144
32,0x6b3db5066703e05b4abb303ee9bee72fe8a77c8d,5566875000000006144
33,0x70b3a762189f3dfe24c6f05376105f0092d141d7,5566875000000006144
34,0x77c9e3fe327e90dd4027acdf087bf5082ff9db3f,5566875000000006144
35,0x7939b98d257a14fc3f0dad30f699be2c0cba7d53,5566875000000006144
36,0x79befafb26b5f5ab4f6f424d8867a177075214a9,5566875000000006144
37,0x7ddb1ab23bfc35b1af9987b0740c1291a994fd3a,5566875000000006144
38,0x86aef9beac77fee6f2165e515fce6505f40afc27,5566875000000006144
39,0x87b11cb8bf0052f1c9f6780d56102e4a1779db41,5566875000000006144
40,0x87e7c5afd8eb9776d7402993c95af3f5727513f2,5566875000000006144
41,0x8a9e875eeb70e2a35f0eb34999cc981bc2882f44,5566875000000006144
42,0x8adedee4d877af46c4665be6e38c21c7d4aa8a5b,5566875000000006144
43,0x9220a7470ea712f0b56a3ea1232fd11070eaeff0,5566875000000006144
44,0x925c17961466b39b528ab54568b81d3efb59abcd,5566875000000006144
45,0x95845a669d2e35e25d038cc8813d51ff82938141,5566875000000006144
46,0x98440184426887970b7c3141e3019b6f39406476,5566875000000006144
47,0x99a144ddbc8a0e2938878c2655fc1ce9620639f7,5566875000000006144
48,0x9f13c11426a4794c721948fadbd4cd079e556e37,5566875000000006144
49,0x9fbabba60ac93b65184f8992900b01a03f92d93c,5566875000000006144
50,0x9ffbc8ca4c4790a7887d1f3e0dcd7e879b6ff26a,5566875000000006144
51,0xa85faf1b65984cce06ce587103c4166b929a1281,5566875000000006144
52,0xa9d6ab42f32dc476269db2407715d8c15a36d781,6346237499999997952
53,0xaae7223ed3eb891de6ff6372f12183e12450cc12,5566875000000006144
54,0xadff18dcfbd179fa03f79d6f45bdda6abe801d65,5566875000000006144
55,0xaea38b52d0ba2a6c031c40d11d80b42f31cc3499,5566875000000006144
56,0xaeb2746fe0e7a5b815cb246e06e3d165f1936808,5566875000000006144
57,0xb056e8e084cbb0f2fa65421be98804a767c2fcf1,5566875000000006144
58,0xb23c95807591d6d99e107c27b2c7f8caf997f948,11133750000000012288
59,0xb432cedc06281ffba8f1065ee5e32cee898ebb88,5566875000000006144
60,0xb4351feaa7e77c22ece97fddea9a336a28f159e9,5566875000000006144
61,0xb43b25ec82a030792d4ffac109cdcc353f118d75,5566875000000006144
62,0xb5aeacb1ab32e63445ba5d85ff6539ffbcff2464,5566875000000006144
63,0xbb9cd9e7312e00bcb49c3848116141da0b73a946,5566875000000006144
64,0xbe3fe119c7183673181d726b819ffdd2fdafbd6e,5566875000000006144
65,0xbe6a29a17a63f2903c4cc3f60d08e43558d09bd1,5566875000000006144
66,0xcd4fb7d50246cf2f3e15c49115a3fbb1cac8099f,5566875000000006144
67,0xd0813bf66db3742ce78cd9ebfa2e2f2f7bb14da1,5566875000000006144
68,0xd22fbb207e158218b7c3f79d070b7d910c635dc9,5566875000000006144
69,0xd2424545c5097072d21ba7e46783363696245870,5566875000000006144
70,0xd5aa6c7f5ee7b913d37d3dc28911288abf54f430,5566875000000006144
71,0xdc01c04d492007ff2e676ddda6160199d9be131c,5566875000000006144
72,0xdf8002e144f9257ad20d792359183abc9b01f08d,5566875000000006144
73,0xe1c85f50efff8184868c7305923f8d148cea5ad4,5566875000000006144
74,0xe26cbc14b04d883c00548adf5c1bb474d7d33bd4,5566875000000006144
75,0xe5b8de0934d39b352a702ded249d18b7288212c6,11133750000000012288
76,0xe666e880c101f94053fce6ebc86562e8332bd4bd,5566875000000006144
77,0xe72a38dfcf8a7a169e7109f908877fa28532a6ae,5566875000000006144
78,0xeb5d23f21504fe625458036eaaa1d406b6a72dc3,5566875000000006144
79,0xf104846ebf279785272d22a5b3b4c3c28e45399c,5566875000000006144
80,0xf378098866861068fe96e1bae8e08c9603e3e929,5566875000000006144
81,0xf3e2c962cbb7a1e6d943d16a25f69c09e5339528,5566875000000006144
82,0xf4d9456e0819c6ec402b91e504f035d6bef5dfd1,5566875000000006144
83,0xfd675c7bf9636dfd2b5b46f2d9bd3fbc60f1bc20,5566875000000006144
84,0x698deee2164f31796597164707767dbbc48db8c8,5566875000000006144
85,0xd6ff7017b115b5d159ebeaf71f6c5b5931184f1d,5566875000000006144
86,0xf7857017afc03028730c5e2b5907dbd4648c345c,5566875000000006144
87,0x7251f62a8e56fede7c86888a89571c3fa2d6df06,5566875000000006144
88,0x7b60432f38a0eb82fdb5c77e902dc2dc28d4c2aa,5566875000000006144
89,0x794428941d4c0bbc589b9571e065b023a3f4b5cb,5566875000000006144
90,0x251ba55ad0c0e49218aa7fc7b44780ed86b1d7ad,5566875000000006144
91,0xc56bf5a78098115cf31de85feef41895c7b1605d,5566875000000006144
92,0xd9e530cd45bbefe28142bf5b677b27fb91cfedda,5566875000000006144
93,0x8f6bf4a948af2fc74ee34982c4435a7c013d1a52,1023586693548387456
94,0x52ceb8ebef648744ffdde89f7bc9c3ac35944775,32671756245299822592
95,0x29384a295cce669b9edcd96e1ad41127e4340caf,115963849882776832
96,0x72a228bd780cb41ba27bfc729e3cbceec75b9a7f,66349752437159712
97,0xeafc1e8076500fd0b286d575bbeabad0794d3125,134025293698245520
98,0x7e59691f6b72d8cc5c64fb6eb4b00f28117802e8,70279112309546496
99,0x36f45c7490a77f101cc12cab11ff3a8738621f1d,55812985369352560
100,0xdb469e1a0afbfee783c266ad7f251b44b1f8279e,105919769727022160
101,0x5078e91df99490ef44e35ddde3246172d22d29bc,70068738338691504
102,0x3b5477cecbc12ada85728cd06cd98c9c87bceae7,74791605775749424
103,0x970f1a3e7e36fa0e421eb816eb68be938332c45d,71412278927894616
104,0xcb5d2b58e160162355f4ef79e723008d4fa39825,83109913290124000
105,0xb492b536e20eabc16857b79d672556773ad7518d,115470047388040752
106,0x86870c1b2872ff8f0beddddd57e869ef99f4966b,95222020503230944
107,0x2847dd0cde8d58740e52666e912c015189e11b5e,81855369959219584
108,0x00425d3bb4b326e00edcb53a7bdbe205847efe26,75080688084215040
109,0x36ce57db0eae67bc827afc7ff0d287ca8dcc359f,86933920082818368
110,0x4830d191aaac7a58ce61739781ec684ccb9d45e5,63942796353303104
111,0x513603aa35e07a6e899e351168a45f8005f7032e,556687499999999296
112,0x245fcce2d5d0e365c2777b5984460742ce438e7e,107072088809252768
113,0xe0ca2e8451361c1667bcc92f6785d5160790db67,141126345917462512
114,0xc92be5c1a82da1ab3984a3923dcc5d8576279c7d,84762097020581312
115,0xc37570809df38b06540e259eda187f7210299d3d,95174245283429888
116,0x36116cc21be5d62bf27e1e7967b762d26c2f944c,42913838605611192
117,0x5b369382e7b6432f159f4a89cb10e7a1f912bdfa,54111611193141960
118,0xb095845e050f230f9ce584bdc54435e82aa032d3,90732039571096000
119,0xe3ef451bb3c76aa1c65318c61c4ea847c218436d,51566042611249168
120,0x74c65c2d640bd2e1bc4e25d914243546ba056fc8,55115937876756488
121,0x337c99c5d1267b4c551bfeecfa37692177c671ee,50206894622302088
122,0xcacceb1ea657224244da9e7e07cdd699a75602e5,67306745818032336
123,0xb795ecaf5b2c28d1fa29387e239555f147f1e3e3,39585830157887440
124,0x8f7c04653a6d8fbd8349976981a6c3b3dc8f1bf6,46293100018188328
125,0x0b13259cf969ffeb18ca6d00afc9d170b746cc93,44499480551673000
126,0xa0a8751c7c2490132af911a8d089c7e92b080a6e,2379390120967745024
