index,address,amount
0,0xbd17b1069816c3194e8a7a264f32b8f037d82f8e,166706048748399230976
1,0x66147ec1f1d518b1c1710d79536cdbeabc3d1e71,7046156465554568192
2,0xfa539d4b0724c5a4ff702059576f4df8773a4af2,7046156465554568192
3,0x67ce43ff82711783014f47e88904dfe784410111,7046156465554568192
4,0x0782ea8e5491da625672bd28248557b1237dd6ea,6907996534857414656
5,0x0f7a8ebabea76a2ed2fda765430c060b6d8c5d57,6907996534857414656
6,0x11371a28c9b64841392353f8f8e49bda5be271cf,6907996534857414656
7,0x1956ae04dc039e1690924f54e6afa2895aa8f609,6907996534857414656
8,0x1ced922add26f84eca74656f3cb0594ded78c524,6907996534857414656
9,0x1d56a5ed5cbeaa8885bb61c820b7f897da00531c,7001945287731471360
10,0x1dbbcb25c3960bf40dfba542ebd5657daf6ea566,6907996534857414656
11,0x211d67957fd6502e8b5e383753b33aba4908b095,6907996534857414656
12,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6907996534857414656
13,0x240a69cb275ae0635a5ca05cd3b4c1de1f9b7693,6907996534857414656
14,0x25d31e1b6c56d14369d06f91212b7c06b391fa01,6907996534857414656
15,0x2f7ce6efe7480403d0ab55ad073a0e45aa791d38,6907996534857414656
16,0x3154677b603c2b30810b46a56b46892aa09d60e2,6907996534857414656
17,0x31dab15964ea8d3e31bcaf33e52abcb0265bbf23,6907996534857414656
18,0x3703416882864edc058c35e8da5af0b3b135d6bb,6907996534857414656
19,0x3b7e00fae72e5aa85787b7bb70561a9312c3a18e,6907996534857414656
20,0x3c9de435093f0e8e847445357c144587a2fbc9ce,6907996534857414656
21,0x3e70ae34a1c03d8c0ca29bde2144ddc91dfaff23,6907996534857414656
22,0x424aab7795b22e6dad365157cd8c597c8ce2b03d,6907996534857414656
23,0x43ef5ecefd3e40fb04cf51810e12de876c50bb6c,6907996534857414656
24,0x47a92c6ad39044362f8dd4f87036d2e0c147ad81,6907996534857414656
25,0x4c501c8f780f2a4cfa1b549a10d37a1ef0d0c35e,6907996534857414656
26,0x4ed2bd6c6e2d078a5a918c39e85e75eae7048b10,6907996534857414656
27,0x558dcf052d5ecbc782deaec00d44b213b3907a5e,6907996534857414656
28,0x5da13a5131509f5ba6976dd93ebeb8e8e3bb4504,6907996534857414656
29,0x627a12ce1f6d42c9305e03e83fe044e8c3c1a32c,6907996534857414656
30,0x66e3e7eb654385eda94edb769b2c0d2e23fb1c43,6907996534857414656
31,0x69eb750e930bee23f362aed991c011b890c36e54,6907996534857414656
